route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
FGBR-4888,QR 26_27-43075,37651372-QR 26_27-43075-1R92,"Roma Street station",0,,FGBR0494
BRFG-4888,QR 26_27-43075,37651373-QR 26_27-43075-1E79,"Ferny Grove station",1,,BRFG0121
FGBR-4888,QR 26_27-43075,37651374-QR 26_27-43075-1RA8,"Roma Street station",0,,FGBR0494
BRBR-4888,QR 26_27-43075,37651375-QR 26_27-43075-1M63,"Bowen Hills station",1,,BRBR0946
BRSH-4888,QR 26_27-43075,37651376-QR 26_27-43075-1W05,"Northgate station",1,,BRSH0184
CLSH-4888,QR 26_27-43075,37651377-QR 26_27-43075-1W45,"Northgate station",1,,CLSH1933
IPBR-4888,QR 26_27-43075,37651378-QR 26_27-43075-D003,"Bowen Hills station",1,,IPBR0266
IPBR-4888,QR 26_27-43075,37651379-QR 26_27-43075-D005,"Bowen Hills station",1,,IPBR0266
IPBR-4888,QR 26_27-43075,37651380-QR 26_27-43075-D009,"Bowen Hills station",1,,IPBR0266
IPBR-4888,QR 26_27-43075,37651381-QR 26_27-43075-D013,"Bowen Hills station",1,,IPBR0266
IPBR-4888,QR 26_27-43075,37651382-QR 26_27-43075-D017,"Bowen Hills station",1,,IPBR0266
IPBR-4888,QR 26_27-43075,37651383-QR 26_27-43075-D021,"Bowen Hills station",1,,IPBR0266
BRCA-4888,QR 26_27-43075,37651384-QR 26_27-43075-D101,"Caboolture station",1,,BRCA0158
CASP-4888,QR 26_27-43075,37651385-QR 26_27-43075-DK10,"Springfield Central station",0,,CASP0049
SPRP-4888,QR 26_27-43075,37651386-QR 26_27-43075-DY15,"Kippa-Ring station",1,,SPRP0163
RPSP-4888,QR 26_27-43075,37651387-QR 26_27-43075-DK26,"Springfield Central station",0,,RPSP0129
SPRP-4888,QR 26_27-43075,37651388-QR 26_27-43075-DY31,"Kippa-Ring station",1,,SPRP0163
RPSP-4888,QR 26_27-43075,37651389-QR 26_27-43075-DK42,"Springfield Central station",0,,RPSP0129
SPCA-4888,QR 26_27-43075,37651390-QR 26_27-43075-D135,"Caboolture station",1,,SPCA0046
BRCA-4888,QR 26_27-43075,37651391-QR 26_27-43075-D103,"Caboolture station",1,,BRCA0158
CASP-4888,QR 26_27-43075,37651392-QR 26_27-43075-DK12,"Springfield Central station",0,,CASP0049
SPRP-4888,QR 26_27-43075,37651393-QR 26_27-43075-DY17,"Kippa-Ring station",1,,SPRP0185
RPSP-4888,QR 26_27-43075,37651394-QR 26_27-43075-DK28,"Springfield Central station",0,,RPSP0155
SPRP-4888,QR 26_27-43075,37651395-QR 26_27-43075-DY33,"Kippa-Ring station",1,,SPRP0185
RPSP-4888,QR 26_27-43075,37651396-QR 26_27-43075-DK46,"Springfield Central station",0,,RPSP0155
SPCA-4888,QR 26_27-43075,37651397-QR 26_27-43075-D137,"Caboolture station",1,,SPCA0046
CAIP-4888,QR 26_27-43075,37651398-QR 26_27-43075-D572,"Ipswich station",0,,CAIP1459
IPCA-4888,QR 26_27-43075,37651399-QR 26_27-43075-D151,"Caboolture station",1,,IPCA0740
CAIP-4888,QR 26_27-43075,37651400-QR 26_27-43075-D592,"Ipswich station",0,,CAIP1462
IPCA-4888,QR 26_27-43075,37651401-QR 26_27-43075-D105,"Caboolture station",1,,IPCA0738
CASP-4888,QR 26_27-43075,37651402-QR 26_27-43075-DK16,"Springfield Central station",0,,CASP0049
SPRP-4888,QR 26_27-43075,37651403-QR 26_27-43075-DY21,"Kippa-Ring station",1,,SPRP0185
RPSP-4888,QR 26_27-43075,37651404-QR 26_27-43075-DK32,"Springfield Central station",0,,RPSP0155
SPRP-4888,QR 26_27-43075,37651405-QR 26_27-43075-DY37,"Kippa-Ring station",1,,SPRP0185
RPSP-4888,QR 26_27-43075,37651406-QR 26_27-43075-DK54,"Springfield Central station",0,,RPSP0155
SPCA-4888,QR 26_27-43075,37651407-QR 26_27-43075-D141,"Caboolture station",1,,SPCA0046
SPCA-4888,QR 26_27-43075,37651408-QR 26_27-43075-D107,"Caboolture station",1,,SPCA0162
CASP-4888,QR 26_27-43075,37651409-QR 26_27-43075-DK18,"Springfield Central station",0,,CASP0049
SPRP-4888,QR 26_27-43075,37651410-QR 26_27-43075-DY23,"Kippa-Ring station",1,,SPRP0163
RPSP-4888,QR 26_27-43075,37651411-QR 26_27-43075-DK34,"Springfield Central station",0,,RPSP0129
SPRP-4888,QR 26_27-43075,37651412-QR 26_27-43075-DY39,"Kippa-Ring station",1,,SPRP0163
RPSP-4888,QR 26_27-43075,37651413-QR 26_27-43075-DK58,"Springfield Central station",0,,RPSP0129
SPCA-4888,QR 26_27-43075,37651414-QR 26_27-43075-D143,"Caboolture station",1,,SPCA0163
CAIP-4888,QR 26_27-43075,37651415-QR 26_27-43075-D580,"Ipswich station",0,,CAIP1460
IPCA-4888,QR 26_27-43075,37651416-QR 26_27-43075-D157,"Caboolture station",1,,IPCA0220
SPCA-4888,QR 26_27-43075,37651417-QR 26_27-43075-D109,"Caboolture station",1,,SPCA0162
CAIP-4888,QR 26_27-43075,37651418-QR 26_27-43075-D520,"Ipswich station",0,,CAIP1459
IPNA-4888,QR 26_27-43075,37651419-QR 26_27-43075-DL09,"Nambour station",1,,IPNA0123
NASP-4888,QR 26_27-43075,37651420-QR 26_27-43075-DK48,"Springfield Central station",0,,NASP0040
SPCA-4888,QR 26_27-43075,37651421-QR 26_27-43075-D111,"Caboolture station",1,,SPCA0162
CAIP-4888,QR 26_27-43075,37651422-QR 26_27-43075-D524,"Ipswich station",0,,CAIP1459
IPCA-4888,QR 26_27-43075,37651423-QR 26_27-43075-D123,"Caboolture station",1,,IPCA0220
CAIP-4888,QR 26_27-43075,37651424-QR 26_27-43075-D540,"Ipswich station",0,,CAIP1459
IPNA-4888,QR 26_27-43075,37651425-QR 26_27-43075-DL19,"Nambour station",1,,IPNA0675
BRCA-4888,QR 26_27-43075,37651426-QR 26_27-43075-D113,"Caboolture station",1,,BRCA0270
CAIP-4888,QR 26_27-43075,37651427-QR 26_27-43075-D530,"Ipswich station",0,,CAIP1460
IPCA-4888,QR 26_27-43075,37651428-QR 26_27-43075-D127,"Caboolture station",1,,IPCA0220
CASP-4888,QR 26_27-43075,37651429-QR 26_27-43075-DK52,"Springfield Central station",0,,CASP0050
CAIP-4888,QR 26_27-43075,37651430-QR 26_27-43075-D502,"Ipswich station",0,,CAIP1458
IPBR-4888,QR 26_27-43075,37651431-QR 26_27-43075-D007,"Bowen Hills station",1,,IPBR0088
CAIP-4888,QR 26_27-43075,37651432-QR 26_27-43075-D504,"Ipswich station",0,,CAIP1458
IPBR-4888,QR 26_27-43075,37651433-QR 26_27-43075-D011,"Bowen Hills station",1,,IPBR0088
CAIP-4888,QR 26_27-43075,37651434-QR 26_27-43075-D506,"Ipswich station",0,,CAIP1458
IPBR-4888,QR 26_27-43075,37651435-QR 26_27-43075-D015,"Bowen Hills station",1,,IPBR0088
NAIP-4888,QR 26_27-43075,37651436-QR 26_27-43075-D508,"Ipswich station",0,,NAIP0167
IPBR-4888,QR 26_27-43075,37651437-QR 26_27-43075-D019,"Bowen Hills station",1,,IPBR0088
NAIP-4888,QR 26_27-43075,37651438-QR 26_27-43075-D510,"Ipswich station",0,,NAIP0167
IPBR-4888,QR 26_27-43075,37651439-QR 26_27-43075-D023,"Bowen Hills station",1,,IPBR0088
NAIP-4888,QR 26_27-43075,37651440-QR 26_27-43075-D512,"Ipswich station",0,,NAIP0167
IPCA-4888,QR 26_27-43075,37651441-QR 26_27-43075-D115,"Caboolture station",1,,IPCA0220
CAIP-4888,QR 26_27-43075,37651442-QR 26_27-43075-D528,"Ipswich station",0,,CAIP1459
IPCA-4888,QR 26_27-43075,37651443-QR 26_27-43075-D125,"Caboolture station",1,,IPCA0740
CASP-4888,QR 26_27-43075,37651444-QR 26_27-43075-DK56,"Springfield Central station",0,,CASP0048
NAIP-4888,QR 26_27-43075,37651445-QR 26_27-43075-D516,"Ipswich station",0,,NAIP0167
IPCA-4888,QR 26_27-43075,37651446-QR 26_27-43075-D117,"Caboolture station",1,,IPCA0740
CAIP-4888,QR 26_27-43075,37651447-QR 26_27-43075-D536,"Ipswich station",0,,CAIP1460
IPCA-4888,QR 26_27-43075,37651448-QR 26_27-43075-D131,"Caboolture station",1,,IPCA0220
CASP-4888,QR 26_27-43075,37651449-QR 26_27-43075-DK64,"Springfield Central station",0,,CASP0050
BRIP-4888,QR 26_27-43075,37651450-QR 26_27-43075-D542,"Ipswich station",0,,BRIP0093
IPNA-4888,QR 26_27-43075,37651451-QR 26_27-43075-DL21,"Nambour station",1,,IPNA0675
BRIP-4888,QR 26_27-43075,37651452-QR 26_27-43075-D544,"Ipswich station",0,,BRIP0487
BRIP-4888,QR 26_27-43075,37651453-QR 26_27-43075-D546,"Ipswich station",0,,BRIP0094
BRIP-4888,QR 26_27-43075,37651454-QR 26_27-43075-D548,"Ipswich station",0,,BRIP0093
IPNA-4888,QR 26_27-43075,37651455-QR 26_27-43075-DL23,"Nambour station",1,,IPNA0675
NAIP-4888,QR 26_27-43075,37651456-QR 26_27-43075-D582,"Ipswich station",0,,NAIP0709
IPNA-4888,QR 26_27-43075,37651457-QR 26_27-43075-DL33,"Nambour station",1,,IPNA0675
BRIP-4888,QR 26_27-43075,37651458-QR 26_27-43075-D550,"Ipswich station",0,,BRIP0093
IPNA-4888,QR 26_27-43075,37651459-QR 26_27-43075-DL25,"Nambour station",1,,IPNA0675
BRIP-4888,QR 26_27-43075,37651460-QR 26_27-43075-D552,"Ipswich station",0,,BRIP0487
BRIP-4888,QR 26_27-43075,37651461-QR 26_27-43075-D554,"Ipswich station",0,,BRIP0093
IPCA-4888,QR 26_27-43075,37651462-QR 26_27-43075-D145,"Caboolture station",1,,IPCA0220
CAIP-4888,QR 26_27-43075,37651463-QR 26_27-43075-D578,"Ipswich station",0,,CAIP1459
IPCA-4888,QR 26_27-43075,37651464-QR 26_27-43075-D155,"Caboolture station",1,,IPCA0740
BRIP-4888,QR 26_27-43075,37651465-QR 26_27-43075-D556,"Ipswich station",0,,BRIP0487
BRIP-4888,QR 26_27-43075,37651466-QR 26_27-43075-D558,"Ipswich station",0,,BRIP0093
IPNA-4888,QR 26_27-43075,37651467-QR 26_27-43075-DL27,"Nambour station",1,,IPNA0678
NAIP-4888,QR 26_27-43075,37651468-QR 26_27-43075-D588,"Ipswich station",0,,NAIP0717
BRIP-4888,QR 26_27-43075,37651469-QR 26_27-43075-D560,"Ipswich station",0,,BRIP0487
BRIP-4888,QR 26_27-43075,37651470-QR 26_27-43075-D562,"Ipswich station",0,,BRIP0093
IPCA-4888,QR 26_27-43075,37651471-QR 26_27-43075-D147,"Caboolture station",1,,IPCA0740
CAIP-4888,QR 26_27-43075,37651472-QR 26_27-43075-D586,"Ipswich station",0,,CAIP1460
IPBR-4888,QR 26_27-43075,37651473-QR 26_27-43075-D031,"Bowen Hills station",1,,IPBR0088
BRIP-4888,QR 26_27-43075,37651474-QR 26_27-43075-D564,"Ipswich station",0,,BRIP0487
BRIP-4888,QR 26_27-43075,37651475-QR 26_27-43075-D566,"Ipswich station",0,,BRIP0093
IPCA-4888,QR 26_27-43075,37651476-QR 26_27-43075-D149,"Caboolture station",1,,IPCA0220
CAIP-4888,QR 26_27-43075,37651477-QR 26_27-43075-D584,"Ipswich station",0,,CAIP1459
IPBR-4888,QR 26_27-43075,37651478-QR 26_27-43075-D027,"Bowen Hills station",1,,IPBR0088
BRIP-4888,QR 26_27-43075,37651479-QR 26_27-43075-D568,"Ipswich station",0,,BRIP0487
BRBN-4888,QR 26_27-43075,37651480-QR 26_27-43075-D702,"Beenleigh station",0,,BRBN0323
BNBR-4888,QR 26_27-43075,37651481-QR 26_27-43075-DM07,"Bowen Hills station",1,,BNBR0720
BRBN-4888,QR 26_27-43075,37651482-QR 26_27-43075-D704,"Beenleigh station",0,,BRBN0323
BNBR-4888,QR 26_27-43075,37651483-QR 26_27-43075-DM09,"Bowen Hills station",1,,BNBR0720
BRBN-4888,QR 26_27-43075,37651484-QR 26_27-43075-D706,"Beenleigh station",0,,BRBN0323
BNBR-4888,QR 26_27-43075,37651485-QR 26_27-43075-DM11,"Bowen Hills station",1,,BNBR0720
BRBN-4888,QR 26_27-43075,37651486-QR 26_27-43075-D708,"Beenleigh station",0,,BRBN0323
BNBR-4888,QR 26_27-43075,37651487-QR 26_27-43075-DM13,"Bowen Hills station",1,,BNBR0720
BRBN-4888,QR 26_27-43075,37651488-QR 26_27-43075-D710,"Beenleigh station",0,,BRBN0323
BNBR-4888,QR 26_27-43075,37651489-QR 26_27-43075-DM15,"Bowen Hills station",1,,BNBR0720
BRBN-4888,QR 26_27-43075,37651490-QR 26_27-43075-D712,"Beenleigh station",0,,BRBN0323
BNBR-4888,QR 26_27-43075,37651491-QR 26_27-43075-DM17,"Bowen Hills station",1,,BNBR0714
BRBN-4888,QR 26_27-43075,37651492-QR 26_27-43075-D714,"Beenleigh station",0,,BRBN0323
BNBR-4888,QR 26_27-43075,37651493-QR 26_27-43075-DM19,"Bowen Hills station",1,,BNBR0714
BRBN-4888,QR 26_27-43075,37651494-QR 26_27-43075-D716,"Beenleigh station",0,,BRBN0323
BNBR-4888,QR 26_27-43075,37651495-QR 26_27-43075-DM21,"Bowen Hills station",1,,BNBR0714
BRBN-4888,QR 26_27-43075,37651496-QR 26_27-43075-D718,"Beenleigh station",0,,BRBN0323
BNBR-4888,QR 26_27-43075,37651497-QR 26_27-43075-DM23,"Bowen Hills station",1,,BNBR0714
BRBN-4888,QR 26_27-43075,37651498-QR 26_27-43075-D720,"Beenleigh station",0,,BRBN0323
BNBR-4888,QR 26_27-43075,37651499-QR 26_27-43075-DM25,"Bowen Hills station",1,,BNBR0714
BRBN-4888,QR 26_27-43075,37651500-QR 26_27-43075-D722,"Beenleigh station",0,,BRBN0323
BNBR-4888,QR 26_27-43075,37651501-QR 26_27-43075-DM27,"Bowen Hills station",1,,BNBR0714
BRBN-4888,QR 26_27-43075,37651502-QR 26_27-43075-D724,"Beenleigh station",0,,BRBN0323
BNBR-4888,QR 26_27-43075,37651503-QR 26_27-43075-DM29,"Bowen Hills station",1,,BNBR0714
BRBN-4888,QR 26_27-43075,37651504-QR 26_27-43075-D726,"Beenleigh station",0,,BRBN0323
BNBR-4888,QR 26_27-43075,37651505-QR 26_27-43075-DM31,"Bowen Hills station",1,,BNBR0714
BRBN-4888,QR 26_27-43075,37651506-QR 26_27-43075-D728,"Beenleigh station",0,,BRBN0323
BNBR-4888,QR 26_27-43075,37651507-QR 26_27-43075-DM33,"Bowen Hills station",1,,BNBR0714
BRBN-4888,QR 26_27-43075,37651508-QR 26_27-43075-D730,"Beenleigh station",0,,BRBN0323
BNBR-4888,QR 26_27-43075,37651509-QR 26_27-43075-DM35,"Bowen Hills station",1,,BNBR0714
BRBN-4888,QR 26_27-43075,37651510-QR 26_27-43075-D732,"Beenleigh station",0,,BRBN0323
BNBR-4888,QR 26_27-43075,37651511-QR 26_27-43075-DM37,"Bowen Hills station",1,,BNBR0714
BRBN-4888,QR 26_27-43075,37651512-QR 26_27-43075-D734,"Beenleigh station",0,,BRBN0323
BNBR-4888,QR 26_27-43075,37651513-QR 26_27-43075-DM39,"Bowen Hills station",1,,BNBR0714
BRBN-4888,QR 26_27-43075,37651514-QR 26_27-43075-D736,"Beenleigh station",0,,BRBN0323
BNBR-4888,QR 26_27-43075,37651515-QR 26_27-43075-DM41,"Bowen Hills station",1,,BNBR0714
BRBN-4888,QR 26_27-43075,37651516-QR 26_27-43075-D738,"Beenleigh station",0,,BRBN0323
BNBR-4888,QR 26_27-43075,37651517-QR 26_27-43075-DM43,"Bowen Hills station",1,,BNBR0714
BRBN-4888,QR 26_27-43075,37651518-QR 26_27-43075-D740,"Beenleigh station",0,,BRBN0323
BNBR-4888,QR 26_27-43075,37651519-QR 26_27-43075-DM45,"Bowen Hills station",1,,BNBR0714
BRBN-4888,QR 26_27-43075,37651520-QR 26_27-43075-D742,"Beenleigh station",0,,BRBN0323
BNBR-4888,QR 26_27-43075,37651521-QR 26_27-43075-DM47,"Bowen Hills station",1,,BNBR0714
BRBN-4888,QR 26_27-43075,37651522-QR 26_27-43075-D744,"Beenleigh station",0,,BRBN0323
BNBR-4888,QR 26_27-43075,37651523-QR 26_27-43075-DM49,"Bowen Hills station",1,,BNBR0714
BRBN-4888,QR 26_27-43075,37651524-QR 26_27-43075-D746,"Beenleigh station",0,,BRBN0323
BNBR-4888,QR 26_27-43075,37651525-QR 26_27-43075-DM51,"Bowen Hills station",1,,BNBR0714
BRBN-4888,QR 26_27-43075,37651526-QR 26_27-43075-D748,"Beenleigh station",0,,BRBN0335
BNBR-4888,QR 26_27-43075,37651527-QR 26_27-43075-DM53,"Bowen Hills station",1,,BNBR0714
BRBN-4888,QR 26_27-43075,37651528-QR 26_27-43075-D750,"Beenleigh station",0,,BRBN0335
BNBR-4888,QR 26_27-43075,37651529-QR 26_27-43075-DM59,"Bowen Hills station",1,,BNBR0714
BRBN-4888,QR 26_27-43075,37651530-QR 26_27-43075-D752,"Beenleigh station",0,,BRBN0335
BNBR-4888,QR 26_27-43075,37651531-QR 26_27-43075-DM65,"Bowen Hills station",1,,BNBR0714
BRBN-4888,QR 26_27-43075,37651532-QR 26_27-43075-D754,"Beenleigh station",0,,BRBN0335
BNBR-4888,QR 26_27-43075,37651533-QR 26_27-43075-DM69,"Bowen Hills station",1,,BNBR0714
BRBN-4888,QR 26_27-43075,37651534-QR 26_27-43075-D756,"Beenleigh station",0,,BRBN0335
BNBR-4888,QR 26_27-43075,37651535-QR 26_27-43075-DM73,"Bowen Hills station",1,,BNBR0714
BRBN-4888,QR 26_27-43075,37651536-QR 26_27-43075-D758,"Beenleigh station",0,,BRBN0335
BNBR-4888,QR 26_27-43075,37651537-QR 26_27-43075-DM75,"Bowen Hills station",1,,BNBR0714
BRBN-4888,QR 26_27-43075,37651538-QR 26_27-43075-D760,"Beenleigh station",0,,BRBN0323
BNBR-4888,QR 26_27-43075,37651539-QR 26_27-43075-DM77,"Bowen Hills station",1,,BNBR0714
BRBN-4888,QR 26_27-43075,37651540-QR 26_27-43075-D762,"Beenleigh station",0,,BRBN0323
BNBR-4888,QR 26_27-43075,37651541-QR 26_27-43075-DM79,"Bowen Hills station",1,,BNBR0714
BRBN-4888,QR 26_27-43075,37651542-QR 26_27-43075-D764,"Beenleigh station",0,,BRBN0323
BNBR-4888,QR 26_27-43075,37651543-QR 26_27-43075-DM83,"Bowen Hills station",1,,BNBR0714
BRBN-4888,QR 26_27-43075,37651544-QR 26_27-43075-D766,"Beenleigh station",0,,BRBN0323
BNBR-4888,QR 26_27-43075,37651545-QR 26_27-43075-DM87,"Bowen Hills station",1,,BNBR0714
BRBN-4888,QR 26_27-43075,37651546-QR 26_27-43075-D768,"Beenleigh station",0,,BRBN0323
BNBR-4888,QR 26_27-43075,37651547-QR 26_27-43075-DM91,"Bowen Hills station",1,,BNBR0714
BRBN-4888,QR 26_27-43075,37651548-QR 26_27-43075-D774,"Beenleigh station",0,,BRBN0323
BNBR-4888,QR 26_27-43075,37651549-QR 26_27-43075-D035,"Bowen Hills station",1,,BNBR0721
BRBN-4888,QR 26_27-43075,37651550-QR 26_27-43075-D776,"Beenleigh station",0,,BRBN0323
BRBN-4888,QR 26_27-43075,37651551-QR 26_27-43075-D778,"Beenleigh station",0,,BRBN0323
BRBN-4888,QR 26_27-43075,37651552-QR 26_27-43075-D780,"Beenleigh station",0,,BRBN0323
BRBN-4888,QR 26_27-43075,37651553-QR 26_27-43075-D782,"Beenleigh station",0,,BRBN0323
BRCL-4888,QR 26_27-43075,37651554-QR 26_27-43075-D804,"Cleveland station",0,,BRCL0278
CLSH-4888,QR 26_27-43075,37651555-QR 26_27-43075-DA19,"Sandgate station",1,,CLSH1764
SHCL-4888,QR 26_27-43075,37651556-QR 26_27-43075-D826,"Cleveland station",0,,SHCL1173
CLSH-4888,QR 26_27-43075,37651557-QR 26_27-43075-DA41,"Sandgate station",1,,CLSH1764
SHCL-4888,QR 26_27-43075,37651558-QR 26_27-43075-D842,"Cleveland station",0,,SHCL1173
CLSH-4888,QR 26_27-43075,37651559-QR 26_27-43075-DA59,"Sandgate station",1,,CLSH1928
SHCL-4888,QR 26_27-43075,37651560-QR 26_27-43075-D870,"Cleveland station",0,,SHCL1172
CLSH-4888,QR 26_27-43075,37651561-QR 26_27-43075-DA87,"Sandgate station",1,,CLSH1928
SHCL-4888,QR 26_27-43075,37651562-QR 26_27-43075-D892,"Cleveland station",0,,SHCL1173
CLSH-4888,QR 26_27-43075,37651563-QR 26_27-43075-DAA3,"Sandgate station",1,,CLSH1764
SHBR-4888,QR 26_27-43075,37651564-QR 26_27-43075-DRD8,"Roma Street station",0,,SHBR0599
SHCL-4888,QR 26_27-43075,37651565-QR 26_27-43075-D806,"Cleveland station",0,,SHCL1250
CLSH-4888,QR 26_27-43075,37651566-QR 26_27-43075-DA23,"Sandgate station",1,,CLSH1928
SHCL-4888,QR 26_27-43075,37651567-QR 26_27-43075-D828,"Cleveland station",0,,SHCL1173
CLSH-4888,QR 26_27-43075,37651568-QR 26_27-43075-DA43,"Sandgate station",1,,CLSH1764
SHCL-4888,QR 26_27-43075,37651569-QR 26_27-43075-D844,"Cleveland station",0,,SHCL1173
CLSH-4888,QR 26_27-43075,37651570-QR 26_27-43075-DA63,"Sandgate station",1,,CLSH1928
SHCL-4888,QR 26_27-43075,37651571-QR 26_27-43075-D874,"Cleveland station",0,,SHCL1172
CLSH-4888,QR 26_27-43075,37651572-QR 26_27-43075-DA89,"Sandgate station",1,,CLSH1928
SHCL-4888,QR 26_27-43075,37651573-QR 26_27-43075-D894,"Cleveland station",0,,SHCL1248
CLSH-4888,QR 26_27-43075,37651574-QR 26_27-43075-DAA5,"Sandgate station",1,,CLSH1764
SHCL-4888,QR 26_27-43075,37651575-QR 26_27-43075-D808,"Cleveland station",0,,SHCL1172
CLSH-4888,QR 26_27-43075,37651576-QR 26_27-43075-DA27,"Sandgate station",1,,CLSH1928
SHCL-4888,QR 26_27-43075,37651577-QR 26_27-43075-D830,"Cleveland station",0,,SHCL1173
CLSH-4888,QR 26_27-43075,37651578-QR 26_27-43075-DA45,"Sandgate station",1,,CLSH1764
SHCL-4888,QR 26_27-43075,37651579-QR 26_27-43075-D846,"Cleveland station",0,,SHCL1173
CLSH-4888,QR 26_27-43075,37651580-QR 26_27-43075-DA67,"Sandgate station",1,,CLSH1928
SHCL-4888,QR 26_27-43075,37651581-QR 26_27-43075-D878,"Cleveland station",0,,SHCL1172
CLSH-4888,QR 26_27-43075,37651582-QR 26_27-43075-DA91,"Sandgate station",1,,CLSH1928
SHCL-4888,QR 26_27-43075,37651583-QR 26_27-43075-D896,"Cleveland station",0,,SHCL1248
CLBR-4888,QR 26_27-43075,37651584-QR 26_27-43075-DM99,"Bowen Hills station",1,,CLBR0914
SHCL-4888,QR 26_27-43075,37651585-QR 26_27-43075-D812,"Cleveland station",0,,SHCL0965
CLSH-4888,QR 26_27-43075,37651586-QR 26_27-43075-DW17,"Northgate station",1,,CLSH1933
SHCL-4888,QR 26_27-43075,37651587-QR 26_27-43075-D848,"Cleveland station",0,,SHCL0991
CLSH-4888,QR 26_27-43075,37651588-QR 26_27-43075-DW47,"Northgate station",1,,CLSH1933
SHCL-4888,QR 26_27-43075,37651589-QR 26_27-43075-D852,"Cleveland station",0,,SHCL0991
CLSH-4888,QR 26_27-43075,37651590-QR 26_27-43075-DW49,"Northgate station",1,,CLSH1933
SHCL-4888,QR 26_27-43075,37651591-QR 26_27-43075-D860,"Cleveland station",0,,SHCL0991
CLSH-4888,QR 26_27-43075,37651592-QR 26_27-43075-DW53,"Northgate station",1,,CLSH1933
SHCL-4888,QR 26_27-43075,37651593-QR 26_27-43075-D864,"Cleveland station",0,,SHCL0965
CLSH-4888,QR 26_27-43075,37651594-QR 26_27-43075-DW55,"Northgate station",1,,CLSH1933
SHCL-4888,QR 26_27-43075,37651595-QR 26_27-43075-D868,"Cleveland station",0,,SHCL0965
CLSH-4888,QR 26_27-43075,37651596-QR 26_27-43075-DW57,"Northgate station",1,,CLSH1933
SHCL-4888,QR 26_27-43075,37651597-QR 26_27-43075-D876,"Cleveland station",0,,SHCL0965
CLSH-4888,QR 26_27-43075,37651598-QR 26_27-43075-DW61,"Northgate station",1,,CLSH1933
SHCL-4888,QR 26_27-43075,37651599-QR 26_27-43075-D880,"Cleveland station",0,,SHCL0965
CLSH-4888,QR 26_27-43075,37651600-QR 26_27-43075-DW63,"Northgate station",1,,CLSH1933
RPBR-4888,QR 26_27-43075,37651601-QR 26_27-43075-D902,"Roma Street station",0,,RPBR0053
RPBR-4888,QR 26_27-43075,37651602-QR 26_27-43075-D904,"Roma Street station",0,,RPBR0054
RPBR-4888,QR 26_27-43075,37651603-QR 26_27-43075-D908,"Roma Street station",0,,RPBR0054
RPBR-4888,QR 26_27-43075,37651604-QR 26_27-43075-D912,"Roma Street station",0,,RPBR0054
RPBR-4888,QR 26_27-43075,37651605-QR 26_27-43075-D916,"Roma Street station",0,,RPBR0054
RPBR-4888,QR 26_27-43075,37651606-QR 26_27-43075-D922,"Roma Street station",0,,RPBR0054
RPBR-4888,QR 26_27-43075,37651607-QR 26_27-43075-D926,"Roma Street station",0,,RPBR0054
BRSH-4888,QR 26_27-43075,37651608-QR 26_27-43075-DA01,"Sandgate station",1,,BRSH0451
SHCL-4888,QR 26_27-43075,37651609-QR 26_27-43075-D810,"Cleveland station",0,,SHCL1172
CLSH-4888,QR 26_27-43075,37651610-QR 26_27-43075-DA31,"Sandgate station",1,,CLSH1928
SHCL-4888,QR 26_27-43075,37651611-QR 26_27-43075-D832,"Cleveland station",0,,SHCL1173
CLSH-4888,QR 26_27-43075,37651612-QR 26_27-43075-DA47,"Sandgate station",1,,CLSH1764
SHCL-4888,QR 26_27-43075,37651613-QR 26_27-43075-D850,"Cleveland station",0,,SHCL1173
CLSH-4888,QR 26_27-43075,37651614-QR 26_27-43075-DA71,"Sandgate station",1,,CLSH1928
SHCL-4888,QR 26_27-43075,37651615-QR 26_27-43075-D882,"Cleveland station",0,,SHCL1172
CLSH-4888,QR 26_27-43075,37651616-QR 26_27-43075-DA93,"Sandgate station",1,,CLSH1764
SHCL-4888,QR 26_27-43075,37651617-QR 26_27-43075-D898,"Cleveland station",0,,SHCL1248
CLBR-4888,QR 26_27-43075,37651618-QR 26_27-43075-D033,"Bowen Hills station",1,,CLBR1112
BRSH-4888,QR 26_27-43075,37651619-QR 26_27-43075-DA03,"Sandgate station",1,,BRSH0442
SHCL-4888,QR 26_27-43075,37651620-QR 26_27-43075-D814,"Cleveland station",0,,SHCL1172
CLSH-4888,QR 26_27-43075,37651621-QR 26_27-43075-DA33,"Sandgate station",1,,CLSH1928
SHCL-4888,QR 26_27-43075,37651622-QR 26_27-43075-D834,"Cleveland station",0,,SHCL1173
CLSH-4888,QR 26_27-43075,37651623-QR 26_27-43075-DA49,"Sandgate station",1,,CLSH1764
SHCL-4888,QR 26_27-43075,37651624-QR 26_27-43075-D854,"Cleveland station",0,,SHCL1173
CLSH-4888,QR 26_27-43075,37651625-QR 26_27-43075-DA75,"Sandgate station",1,,CLSH1928
SHCL-4888,QR 26_27-43075,37651626-QR 26_27-43075-D884,"Cleveland station",0,,SHCL1172
CLSH-4888,QR 26_27-43075,37651627-QR 26_27-43075-DA95,"Sandgate station",1,,CLSH1764
SHCL-4888,QR 26_27-43075,37651628-QR 26_27-43075-D8A0,"Cleveland station",0,,SHCL1248
BRVL-4888,QR 26_27-43075,37651629-QR 26_27-43075-DG02,"Varsity Lakes station",0,,BRVL0349
